start_idx,end_idx,start_time,end_time,duration_candles,duration_hours,min_compression_ratio,mean_compression_ratio,vol_trend_ratio,mean_taker_buy_ratio,taker_drift,up_move_max,down_move_max,net_return_24h,outcome_category
150222,150241,2022-06-07 06:55:00+00:00,2022-06-07 08:30:00+00:00,20,1.67,0.2326,0.3387,1.1772,0.5008,-0.0137,0.0668,0.009,0.0298,CATEGORY_A_UPWARD_EXPANSION
150255,150261,2022-06-07 09:40:00+00:00,2022-06-07 10:10:00+00:00,7,0.58,0.3938,0.4569,0.6453,0.4873,0.138,0.0665,0.0093,0.0269,CATEGORY_A_UPWARD_EXPANSION
150340,150355,2022-06-07 16:45:00+00:00,2022-06-07 18:00:00+00:00,16,1.33,0.3511,0.4445,0.663,0.4784,-0.0327,0.0548,0.0035,0.014,CATEGORY_A_UPWARD_EXPANSION
150566,150574,2022-06-08 11:35:00+00:00,2022-06-08 12:15:00+00:00,9,0.75,0.3187,0.3403,0.9987,0.3886,0.1163,0.0166,0.0159,-0.0084,CATEGORY_C_FALSE_OR_CHOP
150616,150622,2022-06-08 15:45:00+00:00,2022-06-08 16:15:00+00:00,7,0.58,0.3726,0.4087,1.0583,0.5488,0.0054,0.0052,0.0204,-0.0112,CATEGORY_B_DOWNWARD_EXPANSION
150640,150645,2022-06-08 17:45:00+00:00,2022-06-08 18:10:00+00:00,6,0.5,0.3616,0.3952,1.1716,0.4993,0.0408,0.0121,0.0138,-0.0005,CATEGORY_C_FALSE_OR_CHOP
150667,150673,2022-06-08 20:00:00+00:00,2022-06-08 20:30:00+00:00,7,0.58,0.3376,0.4112,0.7829,0.5031,-0.0493,0.016,0.009,-0.0026,CATEGORY_C_FALSE_OR_CHOP
150692,150698,2022-06-08 22:05:00+00:00,2022-06-08 22:35:00+00:00,7,0.58,0.3759,0.3851,0.8694,0.4777,0.0008,0.0132,0.0118,-0.0085,CATEGORY_C_FALSE_OR_CHOP
150739,150750,2022-06-09 02:00:00+00:00,2022-06-09 02:55:00+00:00,12,1.0,0.27,0.5308,0.7551,0.5432,-0.0355,0.0165,0.0207,-0.0059,CATEGORY_C_FALSE_OR_CHOP
150756,150775,2022-06-09 03:25:00+00:00,2022-06-09 05:00:00+00:00,20,1.67,0.2449,0.3325,0.9805,0.4979,-0.0158,0.0147,0.0224,-0.0035,CATEGORY_B_DOWNWARD_EXPANSION
150788,150796,2022-06-09 06:05:00+00:00,2022-06-09 06:45:00+00:00,9,0.75,0.276,0.3241,0.8097,0.4416,0.096,0.013,0.024,-0.0069,CATEGORY_B_DOWNWARD_EXPANSION
150927,150932,2022-06-09 17:40:00+00:00,2022-06-09 18:05:00+00:00,6,0.5,0.5599,0.6729,0.9239,0.5344,-0.1062,0.0035,0.0471,-0.0389,CATEGORY_B_DOWNWARD_EXPANSION
151031,151038,2022-06-10 02:20:00+00:00,2022-06-10 02:55:00+00:00,8,0.67,0.5482,0.6052,0.8435,0.5447,0.1063,0.012,0.0391,-0.0251,CATEGORY_B_DOWNWARD_EXPANSION
151052,151062,2022-06-10 04:05:00+00:00,2022-06-10 04:55:00+00:00,11,0.92,0.5183,0.5423,1.1035,0.5518,0.0484,0.0044,0.0413,-0.0236,CATEGORY_B_DOWNWARD_EXPANSION
151064,151076,2022-06-10 05:05:00+00:00,2022-06-10 06:05:00+00:00,13,1.08,0.323,0.4393,1.2575,0.4877,0.0211,0.004,0.0418,-0.0272,CATEGORY_B_DOWNWARD_EXPANSION
151084,151090,2022-06-10 06:45:00+00:00,2022-06-10 07:15:00+00:00,7,0.58,0.4159,0.5618,1.0219,0.49,0.0345,0.0028,0.0415,-0.0258,CATEGORY_B_DOWNWARD_EXPANSION
151092,151098,2022-06-10 07:25:00+00:00,2022-06-10 07:55:00+00:00,7,0.58,0.392,0.4427,1.02,0.4611,-0.1579,0.0044,0.04,-0.0241,CATEGORY_B_DOWNWARD_EXPANSION
151132,151140,2022-06-10 10:45:00+00:00,2022-06-10 11:25:00+00:00,9,0.75,0.2854,0.3631,1.0718,0.5183,0.016,0.0069,0.0412,-0.0395,CATEGORY_B_DOWNWARD_EXPANSION
151255,151264,2022-06-10 21:00:00+00:00,2022-06-10 21:45:00+00:00,10,0.83,0.3151,0.3535,1.073,0.5256,0.035,0.0071,0.0388,-0.0222,CATEGORY_B_DOWNWARD_EXPANSION
151299,151307,2022-06-11 00:40:00+00:00,2022-06-11 01:20:00+00:00,9,0.75,0.3717,0.4187,0.9433,0.4774,-0.0584,0.0075,0.0383,-0.0307,CATEGORY_B_DOWNWARD_EXPANSION
151311,151318,2022-06-11 01:40:00+00:00,2022-06-11 02:15:00+00:00,8,0.67,0.2,0.2253,1.1197,0.4973,0.0271,0.0073,0.0385,-0.0338,CATEGORY_B_DOWNWARD_EXPANSION
151341,151351,2022-06-11 04:10:00+00:00,2022-06-11 05:00:00+00:00,11,0.92,0.2743,0.2871,1.374,0.5724,0.0481,0.0015,0.073,-0.0687,CATEGORY_B_DOWNWARD_EXPANSION
151380,151386,2022-06-11 07:25:00+00:00,2022-06-11 07:55:00+00:00,7,0.58,0.2875,0.3065,0.9048,0.5107,-0.0235,0.0006,0.0729,-0.0573,CATEGORY_B_DOWNWARD_EXPANSION
151662,151669,2022-06-12 06:55:00+00:00,2022-06-12 07:30:00+00:00,8,0.67,0.36,0.477,0.8495,0.4736,0.0127,0.0341,0.0917,-0.0826,CATEGORY_B_DOWNWARD_EXPANSION
152091,152097,2022-06-13 18:40:00+00:00,2022-06-13 19:10:00+00:00,7,0.58,0.6121,0.6977,1.4236,0.5042,0.0662,0.0225,0.1039,-0.0488,CATEGORY_B_DOWNWARD_EXPANSION
152252,152257,2022-06-14 08:05:00+00:00,2022-06-14 08:30:00+00:00,6,0.5,0.568,0.6597,0.6578,0.516,-0.0833,0.0059,0.1104,-0.098,CATEGORY_B_DOWNWARD_EXPANSION
152259,152267,2022-06-14 08:40:00+00:00,2022-06-14 09:20:00+00:00,9,0.75,0.3797,0.4019,0.9958,0.5215,0.017,0.0069,0.1107,-0.107,CATEGORY_B_DOWNWARD_EXPANSION
152269,152277,2022-06-14 09:30:00+00:00,2022-06-14 10:10:00+00:00,9,0.75,0.4505,0.4837,1.142,0.4831,-0.0273,0.0207,0.0997,-0.0922,CATEGORY_B_DOWNWARD_EXPANSION
152454,152462,2022-06-15 00:55:00+00:00,2022-06-15 01:35:00+00:00,9,0.75,0.5689,0.6053,1.0437,0.5169,-0.0887,0.0428,0.088,0.0231,CATEGORY_B_DOWNWARD_EXPANSION
152697,152703,2022-06-15 21:10:00+00:00,2022-06-15 21:40:00+00:00,7,0.58,0.4381,0.492,1.6436,0.5482,-0.0939,0.0444,0.0689,-0.0556,CATEGORY_B_DOWNWARD_EXPANSION
152732,152738,2022-06-16 00:05:00+00:00,2022-06-16 00:35:00+00:00,7,0.58,0.52,0.5726,0.7347,0.4891,0.0372,0.0153,0.1068,-0.1042,CATEGORY_B_DOWNWARD_EXPANSION
152776,152786,2022-06-16 03:45:00+00:00,2022-06-16 04:35:00+00:00,11,0.92,0.3671,0.4397,0.6765,0.4633,0.0109,0.0004,0.0919,-0.0769,CATEGORY_B_DOWNWARD_EXPANSION
152911,152916,2022-06-16 15:00:00+00:00,2022-06-16 15:25:00+00:00,6,0.5,0.4733,0.4971,0.8442,0.4992,-0.0053,0.0138,0.046,-0.0267,CATEGORY_B_DOWNWARD_EXPANSION
153075,153080,2022-06-17 04:40:00+00:00,2022-06-17 05:05:00+00:00,6,0.5,0.3735,0.4467,0.7623,0.5222,0.0523,0.0377,0.0129,-0.008,CATEGORY_A_UPWARD_EXPANSION
153128,153133,2022-06-17 09:05:00+00:00,2022-06-17 09:30:00+00:00,6,0.5,0.6394,0.6804,0.7409,0.4572,-0.0201,0.0081,0.1095,-0.0892,CATEGORY_B_DOWNWARD_EXPANSION
153136,153145,2022-06-17 09:45:00+00:00,2022-06-17 10:30:00+00:00,10,0.83,0.6255,0.6714,0.5968,0.5313,-0.0879,0.016,0.1025,-0.0709,CATEGORY_B_DOWNWARD_EXPANSION
153212,153220,2022-06-17 16:05:00+00:00,2022-06-17 16:45:00+00:00,9,0.75,0.6389,0.7201,0.6927,0.5183,-0.0017,0.0036,0.0953,-0.0898,CATEGORY_B_DOWNWARD_EXPANSION
153233,153242,2022-06-17 17:50:00+00:00,2022-06-17 18:35:00+00:00,10,0.83,0.3719,0.4994,0.8482,0.5011,-0.0654,0.0113,0.1182,-0.1113,CATEGORY_B_DOWNWARD_EXPANSION
153250,153258,2022-06-17 19:15:00+00:00,2022-06-17 19:55:00+00:00,9,0.75,0.4025,0.4356,1.1463,0.46,0.031,0.0135,0.1211,-0.1193,CATEGORY_B_DOWNWARD_EXPANSION
153345,153351,2022-06-18 03:10:00+00:00,2022-06-18 03:40:00+00:00,7,0.58,0.5448,0.6244,1.328,0.5627,-0.08,0.0061,0.1368,-0.0951,CATEGORY_B_DOWNWARD_EXPANSION
153355,153361,2022-06-18 04:00:00+00:00,2022-06-18 04:30:00+00:00,7,0.58,0.3557,0.4056,1.3055,0.613,-0.0173,0.0049,0.1377,-0.0892,CATEGORY_B_DOWNWARD_EXPANSION
153369,153377,2022-06-18 05:10:00+00:00,2022-06-18 05:50:00+00:00,9,0.75,0.5158,0.5447,0.8813,0.5498,-0.0173,0.0026,0.1359,-0.1095,CATEGORY_B_DOWNWARD_EXPANSION
153379,153385,2022-06-18 06:00:00+00:00,2022-06-18 06:30:00+00:00,7,0.58,0.3376,0.3965,1.2752,0.5636,-0.0275,0.0011,0.1363,-0.101,CATEGORY_B_DOWNWARD_EXPANSION
153774,153780,2022-06-19 14:55:00+00:00,2022-06-19 15:25:00+00:00,7,0.58,0.296,0.4097,1.0206,0.4962,0.0469,0.086,0.0036,0.065,CATEGORY_A_UPWARD_EXPANSION
153815,153820,2022-06-19 18:20:00+00:00,2022-06-19 18:45:00+00:00,6,0.5,0.4203,0.4644,1.5926,0.4777,-0.006,0.0736,0.0013,0.0179,CATEGORY_A_UPWARD_EXPANSION
153873,153882,2022-06-19 23:10:00+00:00,2022-06-19 23:55:00+00:00,10,0.83,0.6064,0.664,1.0076,0.5055,0.0231,0.0251,0.0455,-0.0,CATEGORY_B_DOWNWARD_EXPANSION
153929,153941,2022-06-20 03:50:00+00:00,2022-06-20 04:50:00+00:00,13,1.08,0.4616,0.5118,0.8465,0.4852,-0.0582,0.0575,0.0083,0.0345,CATEGORY_A_UPWARD_EXPANSION
154222,154227,2022-06-21 04:15:00+00:00,2022-06-21 04:40:00+00:00,6,0.5,0.5946,0.6821,0.797,0.4568,0.07,0.0582,0.0134,-0.0074,CATEGORY_A_UPWARD_EXPANSION
154296,154303,2022-06-21 10:25:00+00:00,2022-06-21 11:00:00+00:00,8,0.67,0.3882,0.4798,0.6421,0.5219,-0.1602,0.0207,0.0626,-0.039,CATEGORY_B_DOWNWARD_EXPANSION
154352,154357,2022-06-21 15:05:00+00:00,2022-06-21 15:30:00+00:00,6,0.5,0.6104,0.6442,0.7569,0.4986,-0.0024,0.0015,0.0746,-0.0489,CATEGORY_B_DOWNWARD_EXPANSION
154373,154380,2022-06-21 16:50:00+00:00,2022-06-21 17:25:00+00:00,8,0.67,0.6163,0.7205,0.781,0.4413,0.053,0.0022,0.0733,-0.0509,CATEGORY_B_DOWNWARD_EXPANSION
154734,154740,2022-06-22 22:55:00+00:00,2022-06-22 23:25:00+00:00,7,0.58,0.549,0.6378,0.8221,0.4625,-0.1379,0.0574,0.0095,0.0533,CATEGORY_A_UPWARD_EXPANSION
154784,154790,2022-06-23 03:05:00+00:00,2022-06-23 03:35:00+00:00,7,0.58,0.6593,0.6983,0.954,0.515,0.0382,0.0532,0.006,0.0403,CATEGORY_A_UPWARD_EXPANSION
154945,154950,2022-06-23 16:30:00+00:00,2022-06-23 16:55:00+00:00,6,0.5,0.5989,0.661,1.2025,0.5068,0.0113,0.0578,0.0056,0.0375,CATEGORY_A_UPWARD_EXPANSION
155090,155095,2022-06-24 04:35:00+00:00,2022-06-24 05:00:00+00:00,6,0.5,0.6547,0.6692,0.8595,0.4754,-0.0394,0.0248,0.0142,0.0099,CATEGORY_A_UPWARD_EXPANSION
155313,155319,2022-06-24 23:10:00+00:00,2022-06-24 23:40:00+00:00,7,0.58,0.4514,0.5614,1.116,0.5018,-0.0453,0.012,0.0211,0.0055,CATEGORY_B_DOWNWARD_EXPANSION
155341,155347,2022-06-25 01:30:00+00:00,2022-06-25 02:00:00+00:00,7,0.58,0.489,0.6361,1.3071,0.4765,-0.049,0.0145,0.0187,0.0044,CATEGORY_C_FALSE_OR_CHOP
155351,155356,2022-06-25 02:20:00+00:00,2022-06-25 02:45:00+00:00,6,0.5,0.3996,0.4506,0.6463,0.5008,-0.0638,0.0174,0.0159,0.003,CATEGORY_C_FALSE_OR_CHOP
155386,155393,2022-06-25 05:15:00+00:00,2022-06-25 05:50:00+00:00,8,0.67,0.4835,0.5902,0.7568,0.4445,-0.0098,0.015,0.0183,0.0055,CATEGORY_C_FALSE_OR_CHOP
155428,155434,2022-06-25 08:45:00+00:00,2022-06-25 09:15:00+00:00,7,0.58,0.6247,0.6419,0.9829,0.4966,-0.0206,0.0085,0.0234,-0.0009,CATEGORY_B_DOWNWARD_EXPANSION
155594,155599,2022-06-25 22:35:00+00:00,2022-06-25 23:00:00+00:00,6,0.5,0.5213,0.6488,0.8064,0.5596,0.0911,0.0204,0.0226,-0.0116,CATEGORY_C_FALSE_OR_CHOP
155601,155607,2022-06-25 23:10:00+00:00,2022-06-25 23:40:00+00:00,7,0.58,0.4821,0.4956,0.7774,0.4572,0.0359,0.0192,0.0238,-0.0222,CATEGORY_C_FALSE_OR_CHOP
155738,155748,2022-06-26 10:35:00+00:00,2022-06-26 11:25:00+00:00,11,0.92,0.5191,0.6504,0.7792,0.4949,-0.0846,0.0221,0.0228,-0.0018,CATEGORY_C_FALSE_OR_CHOP
155841,155846,2022-06-26 19:10:00+00:00,2022-06-26 19:35:00+00:00,6,0.5,0.6173,0.6376,0.8305,0.4845,0.017,0.0128,0.0356,-0.0205,CATEGORY_B_DOWNWARD_EXPANSION
155941,155949,2022-06-27 03:30:00+00:00,2022-06-27 04:10:00+00:00,9,0.75,0.3458,0.4911,1.1737,0.5205,0.0769,0.0171,0.0315,-0.0217,CATEGORY_B_DOWNWARD_EXPANSION
156110,156115,2022-06-27 17:35:00+00:00,2022-06-27 18:00:00+00:00,6,0.5,0.3937,0.4051,0.8407,0.4979,0.0604,0.0223,0.0116,-0.007,CATEGORY_A_UPWARD_EXPANSION
156147,156158,2022-06-27 20:40:00+00:00,2022-06-27 21:35:00+00:00,12,1.0,0.2822,0.3756,0.8655,0.4984,0.0655,0.0169,0.0315,-0.025,CATEGORY_B_DOWNWARD_EXPANSION
156242,156249,2022-06-28 04:35:00+00:00,2022-06-28 05:10:00+00:00,8,0.67,0.5114,0.5346,0.7639,0.4775,-0.0756,0.0222,0.0289,-0.0229,CATEGORY_B_DOWNWARD_EXPANSION
156425,156432,2022-06-28 19:50:00+00:00,2022-06-28 20:25:00+00:00,8,0.67,0.5741,0.6392,0.8915,0.5082,0.0121,0.0081,0.0218,-0.0015,CATEGORY_B_DOWNWARD_EXPANSION
156497,156504,2022-06-29 01:50:00+00:00,2022-06-29 02:25:00+00:00,8,0.67,0.4449,0.5516,1.4374,0.5059,-0.0068,0.0063,0.0222,-0.0112,CATEGORY_B_DOWNWARD_EXPANSION
156506,156511,2022-06-29 02:35:00+00:00,2022-06-29 03:00:00+00:00,6,0.5,0.5322,0.551,0.8995,0.4858,-0.1056,0.0048,0.0236,-0.013,CATEGORY_B_DOWNWARD_EXPANSION
156572,156578,2022-06-29 08:05:00+00:00,2022-06-29 08:35:00+00:00,7,0.58,0.4835,0.5902,0.929,0.4623,-0.0294,0.0179,0.0415,-0.0391,CATEGORY_B_DOWNWARD_EXPANSION
156658,156663,2022-06-29 15:15:00+00:00,2022-06-29 15:40:00+00:00,6,0.5,0.5995,0.6689,0.4763,0.4559,0.0959,0.0186,0.0649,-0.0437,CATEGORY_B_DOWNWARD_EXPANSION
156665,156670,2022-06-29 15:50:00+00:00,2022-06-29 16:15:00+00:00,6,0.5,0.6104,0.6402,0.9362,0.452,0.1212,0.0182,0.0653,-0.0479,CATEGORY_B_DOWNWARD_EXPANSION
156794,156802,2022-06-30 02:35:00+00:00,2022-06-30 03:15:00+00:00,9,0.75,0.3942,0.4978,0.9188,0.4989,0.0348,0.0415,0.0726,0.005,CATEGORY_B_DOWNWARD_EXPANSION
157129,157135,2022-07-01 06:30:00+00:00,2022-07-01 07:00:00+00:00,7,0.58,0.4171,0.4651,1.4186,0.504,-0.1095,0.0246,0.0192,-0.0062,CATEGORY_C_FALSE_OR_CHOP
157191,157197,2022-07-01 11:40:00+00:00,2022-07-01 12:10:00+00:00,7,0.58,0.2302,0.3342,1.0389,0.4701,0.0207,0.0248,0.0121,0.0023,CATEGORY_A_UPWARD_EXPANSION
157359,157364,2022-07-02 01:40:00+00:00,2022-07-02 02:05:00+00:00,6,0.5,0.4944,0.5968,1.0518,0.4654,-0.0254,0.0125,0.013,-0.0014,CATEGORY_C_FALSE_OR_CHOP
157374,157380,2022-07-02 02:55:00+00:00,2022-07-02 03:25:00+00:00,7,0.58,0.4848,0.5321,1.0216,0.4991,0.0045,0.0164,0.0092,0.0057,CATEGORY_C_FALSE_OR_CHOP
157385,157392,2022-07-02 03:50:00+00:00,2022-07-02 04:25:00+00:00,8,0.67,0.3638,0.4732,0.8729,0.5074,-0.0322,0.0147,0.0109,0.0051,CATEGORY_C_FALSE_OR_CHOP
157394,157400,2022-07-02 04:35:00+00:00,2022-07-02 05:05:00+00:00,7,0.58,0.3509,0.4143,0.7725,0.4886,0.0121,0.0134,0.0223,0.0021,CATEGORY_B_DOWNWARD_EXPANSION
157409,157417,2022-07-02 05:50:00+00:00,2022-07-02 06:30:00+00:00,9,0.75,0.3899,0.4287,0.917,0.5034,-0.0351,0.0124,0.0233,-0.0043,CATEGORY_B_DOWNWARD_EXPANSION
157517,157522,2022-07-02 14:50:00+00:00,2022-07-02 15:15:00+00:00,6,0.5,0.4679,0.4891,0.8443,0.4608,-0.0748,0.0083,0.0243,-0.0094,CATEGORY_B_DOWNWARD_EXPANSION
157548,157556,2022-07-02 17:25:00+00:00,2022-07-02 18:05:00+00:00,9,0.75,0.4492,0.4921,0.9629,0.4797,0.0277,0.0059,0.0266,-0.0025,CATEGORY_B_DOWNWARD_EXPANSION
157558,157563,2022-07-02 18:15:00+00:00,2022-07-02 18:40:00+00:00,6,0.5,0.3055,0.3674,0.7689,0.507,-0.0569,0.0072,0.0253,-0.0023,CATEGORY_B_DOWNWARD_EXPANSION
157585,157591,2022-07-02 20:30:00+00:00,2022-07-02 21:00:00+00:00,7,0.58,0.3929,0.4618,1.6832,0.5107,0.0151,0.0196,0.0254,0.0096,CATEGORY_C_FALSE_OR_CHOP
157593,157599,2022-07-02 21:10:00+00:00,2022-07-02 21:40:00+00:00,7,0.58,0.3913,0.4208,0.7727,0.5617,0.0568,0.0178,0.0271,0.0001,CATEGORY_B_DOWNWARD_EXPANSION
157605,157611,2022-07-02 22:10:00+00:00,2022-07-02 22:40:00+00:00,7,0.58,0.4609,0.4724,0.8144,0.4854,-0.1456,0.0154,0.0294,-0.0034,CATEGORY_B_DOWNWARD_EXPANSION
157613,157618,2022-07-02 22:50:00+00:00,2022-07-02 23:15:00+00:00,6,0.5,0.3418,0.4237,0.8387,0.5166,0.0702,0.018,0.0269,0.0007,CATEGORY_B_DOWNWARD_EXPANSION
157649,157656,2022-07-03 01:50:00+00:00,2022-07-03 02:25:00+00:00,8,0.67,0.4186,0.4564,0.7254,0.5319,0.0319,0.0211,0.024,-0.002,CATEGORY_C_FALSE_OR_CHOP
157960,157965,2022-07-04 03:45:00+00:00,2022-07-04 04:10:00+00:00,6,0.5,0.2958,0.3231,1.4025,0.474,-0.0738,0.0728,0.0003,0.0605,CATEGORY_A_UPWARD_EXPANSION
157978,157983,2022-07-04 05:15:00+00:00,2022-07-04 05:40:00+00:00,6,0.5,0.1984,0.2916,0.9287,0.432,-0.0611,0.0705,0.0024,0.0651,CATEGORY_A_UPWARD_EXPANSION
158020,158025,2022-07-04 08:45:00+00:00,2022-07-04 09:10:00+00:00,6,0.5,0.3005,0.3188,0.723,0.4951,0.1108,0.069,0.0002,0.0386,CATEGORY_A_UPWARD_EXPANSION
158530,158536,2022-07-06 03:15:00+00:00,2022-07-06 03:45:00+00:00,7,0.58,0.4215,0.5006,0.9364,0.5106,0.0229,0.0399,0.0009,0.0291,CATEGORY_A_UPWARD_EXPANSION
158673,158678,2022-07-06 15:10:00+00:00,2022-07-06 15:35:00+00:00,6,0.5,0.4734,0.5386,1.1051,0.4969,-0.0686,0.0467,0.0018,0.0367,CATEGORY_A_UPWARD_EXPANSION
158681,158689,2022-07-06 15:50:00+00:00,2022-07-06 16:30:00+00:00,9,0.75,0.4399,0.4728,1.4255,0.5217,0.0536,0.0423,0.0,0.0375,CATEGORY_A_UPWARD_EXPANSION
158698,158706,2022-07-06 17:15:00+00:00,2022-07-06 17:55:00+00:00,9,0.75,0.3917,0.4909,0.656,0.4801,0.0533,0.0461,0.004,0.0318,CATEGORY_A_UPWARD_EXPANSION
158733,158740,2022-07-06 20:10:00+00:00,2022-07-06 20:45:00+00:00,8,0.67,0.5553,0.586,1.2198,0.4959,0.0589,0.0744,0.0036,0.0632,CATEGORY_A_UPWARD_EXPANSION
158742,158749,2022-07-06 20:55:00+00:00,2022-07-06 21:30:00+00:00,8,0.67,0.5802,0.6043,0.557,0.4864,-0.0625,0.0721,0.0058,0.0612,CATEGORY_A_UPWARD_EXPANSION
158780,158800,2022-07-07 00:05:00+00:00,2022-07-07 01:45:00+00:00,21,1.75,0.4569,0.5337,0.7789,0.5272,-0.0195,0.0971,0.0137,0.0757,CATEGORY_A_UPWARD_EXPANSION
158813,158822,2022-07-07 02:50:00+00:00,2022-07-07 03:35:00+00:00,10,0.83,0.2736,0.3568,0.6894,0.4454,0.028,0.1026,0.0087,0.0828,CATEGORY_A_UPWARD_EXPANSION
158825,158830,2022-07-07 03:50:00+00:00,2022-07-07 04:15:00+00:00,6,0.5,0.3212,0.3374,1.3467,0.4486,-0.0103,0.1007,0.0105,0.0846,CATEGORY_A_UPWARD_EXPANSION
158862,158868,2022-07-07 06:55:00+00:00,2022-07-07 07:25:00+00:00,7,0.58,0.4004,0.4219,1.153,0.4211,-0.1058,0.1066,0.0,0.0715,CATEGORY_A_UPWARD_EXPANSION
158901,158907,2022-07-07 10:10:00+00:00,2022-07-07 10:40:00+00:00,7,0.58,0.6087,0.6195,0.8553,0.5013,-0.0324,0.0974,0.0073,0.0544,CATEGORY_A_UPWARD_EXPANSION
159160,159167,2022-07-08 07:45:00+00:00,2022-07-08 08:20:00+00:00,8,0.67,0.2974,0.359,0.8577,0.5143,0.0634,0.0171,0.0261,-0.0048,CATEGORY_B_DOWNWARD_EXPANSION
159380,159392,2022-07-09 02:05:00+00:00,2022-07-09 03:05:00+00:00,13,1.08,0.4437,0.5709,0.9034,0.5023,-0.0122,0.0178,0.0233,-0.0143,CATEGORY_B_DOWNWARD_EXPANSION
159423,159439,2022-07-09 05:40:00+00:00,2022-07-09 07:00:00+00:00,17,1.42,0.219,0.3304,1.0118,0.5007,0.0174,0.0187,0.0224,-0.0136,CATEGORY_C_FALSE_OR_CHOP
159514,159519,2022-07-09 13:15:00+00:00,2022-07-09 13:40:00+00:00,6,0.5,0.4642,0.4985,1.4081,0.5148,0.014,0.0186,0.0291,-0.0234,CATEGORY_B_DOWNWARD_EXPANSION
159545,159550,2022-07-09 15:50:00+00:00,2022-07-09 16:15:00+00:00,6,0.5,0.42,0.5054,0.841,0.5405,-0.0428,0.018,0.0433,-0.038,CATEGORY_B_DOWNWARD_EXPANSION
159597,159607,2022-07-09 20:10:00+00:00,2022-07-09 21:00:00+00:00,11,0.92,0.2265,0.3092,1.0154,0.4971,0.0127,0.0031,0.0476,-0.0269,CATEGORY_B_DOWNWARD_EXPANSION
159711,159716,2022-07-10 05:40:00+00:00,2022-07-10 06:05:00+00:00,6,0.5,0.3744,0.3883,0.9236,0.5066,-0.0468,0.0042,0.0426,-0.0407,CATEGORY_B_DOWNWARD_EXPANSION
160020,160026,2022-07-11 07:25:00+00:00,2022-07-11 07:55:00+00:00,7,0.58,0.4739,0.5669,0.9927,0.4906,-0.0421,0.0158,0.0401,-0.0347,CATEGORY_B_DOWNWARD_EXPANSION
160149,160154,2022-07-11 18:10:00+00:00,2022-07-11 18:35:00+00:00,6,0.5,0.4816,0.5062,0.8596,0.4911,0.0538,0.0054,0.0508,-0.0386,CATEGORY_B_DOWNWARD_EXPANSION
160260,160271,2022-07-12 03:25:00+00:00,2022-07-12 04:20:00+00:00,12,1.0,0.329,0.4034,1.0191,0.5156,0.031,0.0033,0.0377,-0.0235,CATEGORY_B_DOWNWARD_EXPANSION
160410,160429,2022-07-12 15:55:00+00:00,2022-07-12 17:30:00+00:00,20,1.67,0.4645,0.5852,0.9781,0.4794,-0.0168,0.014,0.0473,-0.0038,CATEGORY_B_DOWNWARD_EXPANSION
160534,160543,2022-07-13 02:15:00+00:00,2022-07-13 03:00:00+00:00,10,0.83,0.5265,0.6228,1.0028,0.4801,0.0298,0.0477,0.0305,0.0416,CATEGORY_A_UPWARD_EXPANSION
160552,160561,2022-07-13 03:45:00+00:00,2022-07-13 04:30:00+00:00,10,0.83,0.4771,0.5777,0.871,0.4941,-0.0011,0.0483,0.0299,0.0356,CATEGORY_A_UPWARD_EXPANSION
160633,160639,2022-07-13 10:30:00+00:00,2022-07-13 11:00:00+00:00,7,0.58,0.5028,0.593,0.5149,0.5111,-0.0741,0.0336,0.0435,-0.0005,CATEGORY_C_FALSE_OR_CHOP
160818,160826,2022-07-14 01:55:00+00:00,2022-07-14 02:35:00+00:00,9,0.75,0.2592,0.3125,0.8217,0.5052,0.0171,0.0297,0.0336,0.0155,CATEGORY_C_FALSE_OR_CHOP
161069,161075,2022-07-14 22:50:00+00:00,2022-07-14 23:20:00+00:00,7,0.58,0.4365,0.4934,1.0108,0.5156,-0.0227,0.0329,0.007,0.0136,CATEGORY_A_UPWARD_EXPANSION
161206,161211,2022-07-15 10:15:00+00:00,2022-07-15 10:40:00+00:00,6,0.5,0.4456,0.4893,0.8616,0.4618,0.0151,0.0176,0.017,-0.0095,CATEGORY_C_FALSE_OR_CHOP
161263,161273,2022-07-15 15:00:00+00:00,2022-07-15 15:50:00+00:00,11,0.92,0.5533,0.6113,1.102,0.4923,-0.0111,0.0177,0.0169,0.0037,CATEGORY_C_FALSE_OR_CHOP
161400,161414,2022-07-16 02:25:00+00:00,2022-07-16 03:35:00+00:00,15,1.25,0.3604,0.5957,0.9485,0.5103,-0.0094,0.0421,0.0115,0.0326,CATEGORY_A_UPWARD_EXPANSION
161422,161427,2022-07-16 04:15:00+00:00,2022-07-16 04:40:00+00:00,6,0.5,0.5394,0.596,1.5732,0.4847,0.0271,0.0429,0.0107,0.0277,CATEGORY_A_UPWARD_EXPANSION
161457,161462,2022-07-16 07:10:00+00:00,2022-07-16 07:35:00+00:00,6,0.5,0.4068,0.4753,0.7224,0.532,-0.0624,0.0531,0.0044,0.0466,CATEGORY_A_UPWARD_EXPANSION
161477,161489,2022-07-16 08:50:00+00:00,2022-07-16 09:50:00+00:00,13,1.08,0.4338,0.5926,0.7867,0.4941,-0.0523,0.0532,0.0002,0.0373,CATEGORY_A_UPWARD_EXPANSION
161498,161508,2022-07-16 10:35:00+00:00,2022-07-16 11:25:00+00:00,11,0.92,0.583,0.6151,0.9414,0.5077,-0.0053,0.0496,0.0035,0.0356,CATEGORY_A_UPWARD_EXPANSION
