event_bar_idx,event_datetime,control_bar_idx,control_datetime,session,rv_quintile
449793,2025-04-12 12:30:00+00:00,371496,2024-07-14 15:45:00+00:00,0.0,2
456417,2025-05-05 12:30:00+00:00,203208,2022-12-08 06:25:00+00:00,0.0,0
456417,2025-05-05 12:30:00+00:00,496953,2025-09-23 06:30:00+00:00,0.0,0
456417,2025-05-05 12:30:00+00:00,468069,2025-06-14 23:30:00+00:00,0.0,0
456417,2025-05-05 12:30:00+00:00,508320,2025-11-01 17:45:00+00:00,0.0,0
456417,2025-05-05 12:30:00+00:00,401642,2024-10-27 07:55:00+00:00,0.0,0
457059,2025-05-07 18:00:00+00:00,582663,2026-07-17 21:00:00+00:00,0.0,1
457059,2025-05-07 18:00:00+00:00,477283,2025-07-16 23:20:00+00:00,0.0,1
457059,2025-05-07 18:00:00+00:00,595955,2026-09-02 00:40:00+00:00,0.0,1
457059,2025-05-07 18:00:00+00:00,299820,2023-11-08 18:45:00+00:00,0.0,1
457059,2025-05-07 18:00:00+00:00,226955,2023-02-28 17:20:00+00:00,0.0,1
458433,2025-05-12 12:30:00+00:00,349122,2024-04-27 23:15:00+00:00,0.0,2
458433,2025-05-12 12:30:00+00:00,301811,2023-11-15 16:40:00+00:00,0.0,2
458433,2025-05-12 12:30:00+00:00,365678,2024-06-24 10:55:00+00:00,0.0,2
458433,2025-05-12 12:30:00+00:00,544550,2026-03-07 12:55:00+00:00,0.0,2
458433,2025-05-12 12:30:00+00:00,71079,2021-09-05 09:40:00+00:00,0.0,2
465345,2025-06-05 12:30:00+00:00,220235,2023-02-05 09:20:00+00:00,0.0,0
465345,2025-06-05 12:30:00+00:00,564958,2026-05-17 09:35:00+00:00,0.0,0
465345,2025-06-05 12:30:00+00:00,489767,2025-08-29 07:40:00+00:00,0.0,0
465345,2025-06-05 12:30:00+00:00,149643,2022-06-05 06:40:00+00:00,0.0,0
465345,2025-06-05 12:30:00+00:00,532658,2026-01-25 05:55:00+00:00,0.0,0
466774,2025-06-10 11:35:00+00:00,459577,2025-05-16 11:50:00+00:00,0.0,1
466774,2025-06-10 11:35:00+00:00,322500,2024-01-26 12:45:00+00:00,0.0,1
466774,2025-06-10 11:35:00+00:00,367740,2024-07-01 14:45:00+00:00,0.0,1
466774,2025-06-10 11:35:00+00:00,294878,2023-10-22 14:55:00+00:00,0.0,1
466774,2025-06-10 11:35:00+00:00,512584,2025-11-16 13:05:00+00:00,0.0,1
467361,2025-06-12 12:30:00+00:00,226445,2023-02-26 22:50:00+00:00,0.0,1
467361,2025-06-12 12:30:00+00:00,462850,2025-05-27 20:35:00+00:00,0.0,1
467361,2025-06-12 12:30:00+00:00,303172,2023-11-20 10:05:00+00:00,0.0,1
467361,2025-06-12 12:30:00+00:00,312641,2023-12-23 07:10:00+00:00,0.0,1
467361,2025-06-12 12:30:00+00:00,533442,2026-01-27 23:15:00+00:00,0.0,1
469155,2025-06-18 18:00:00+00:00,458290,2025-05-12 00:35:00+00:00,0.0,1
469155,2025-06-18 18:00:00+00:00,291199,2023-10-09 20:20:00+00:00,0.0,1
469155,2025-06-18 18:00:00+00:00,136348,2022-04-20 02:45:00+00:00,0.0,1
469155,2025-06-18 18:00:00+00:00,282142,2023-09-08 09:35:00+00:00,0.0,1
469155,2025-06-18 18:00:00+00:00,459676,2025-05-16 20:05:00+00:00,0.0,1
473985,2025-07-05 12:30:00+00:00,297129,2023-10-30 10:30:00+00:00,0.0,0
473985,2025-07-05 12:30:00+00:00,496126,2025-09-20 09:35:00+00:00,0.0,0
473985,2025-07-05 12:30:00+00:00,443831,2025-03-22 19:40:00+00:00,0.0,0
473985,2025-07-05 12:30:00+00:00,498882,2025-09-29 23:15:00+00:00,0.0,0
473985,2025-07-05 12:30:00+00:00,272134,2023-08-04 15:35:00+00:00,0.0,0
476001,2025-07-12 12:30:00+00:00,411899,2024-12-01 22:40:00+00:00,0.0,0
476001,2025-07-12 12:30:00+00:00,298594,2023-11-04 12:35:00+00:00,0.0,0
476001,2025-07-12 12:30:00+00:00,597965,2026-09-09 00:10:00+00:00,0.0,0
476001,2025-07-12 12:30:00+00:00,441975,2025-03-16 09:00:00+00:00,0.0,0
476001,2025-07-12 12:30:00+00:00,562775,2026-05-09 19:40:00+00:00,0.0,0
481251,2025-07-30 18:00:00+00:00,469528,2025-06-20 01:05:00+00:00,0.0,0
481251,2025-07-30 18:00:00+00:00,578923,2026-07-04 21:20:00+00:00,0.0,0
481251,2025-07-30 18:00:00+00:00,341081,2024-03-31 01:10:00+00:00,0.0,0
481251,2025-07-30 18:00:00+00:00,287659,2023-09-27 13:20:00+00:00,0.0,0
481251,2025-07-30 18:00:00+00:00,135395,2022-04-16 19:20:00+00:00,0.0,0
482913,2025-08-05 12:30:00+00:00,204285,2022-12-12 00:10:00+00:00,0.0,0
482913,2025-08-05 12:30:00+00:00,224292,2023-02-19 11:25:00+00:00,0.0,0
482913,2025-08-05 12:30:00+00:00,597200,2026-09-06 08:25:00+00:00,0.0,0
482913,2025-08-05 12:30:00+00:00,498724,2025-09-29 10:05:00+00:00,0.0,0
482913,2025-08-05 12:30:00+00:00,488290,2025-08-24 04:35:00+00:00,0.0,0
484929,2025-08-12 12:30:00+00:00,364690,2024-06-21 00:35:00+00:00,0.0,1
484929,2025-08-12 12:30:00+00:00,375210,2024-07-27 13:15:00+00:00,0.0,1
484929,2025-08-12 12:30:00+00:00,599838,2026-09-15 12:15:00+00:00,0.0,1
484929,2025-08-12 12:30:00+00:00,355467,2024-05-20 00:00:00+00:00,0.0,1
484929,2025-08-12 12:30:00+00:00,314406,2023-12-29 10:15:00+00:00,0.0,1
491841,2025-09-05 12:30:00+00:00,186272,2022-10-10 11:05:00+00:00,0.0,0
491841,2025-09-05 12:30:00+00:00,312783,2023-12-23 19:00:00+00:00,0.0,0
491841,2025-09-05 12:30:00+00:00,493243,2025-09-10 09:20:00+00:00,0.0,0
491841,2025-09-05 12:30:00+00:00,251985,2023-05-26 16:30:00+00:00,0.0,0
491841,2025-09-05 12:30:00+00:00,262454,2023-07-02 00:55:00+00:00,0.0,0
493857,2025-09-12 12:30:00+00:00,220098,2023-02-04 21:55:00+00:00,0.0,0
493857,2025-09-12 12:30:00+00:00,240415,2023-04-16 12:20:00+00:00,0.0,0
493857,2025-09-12 12:30:00+00:00,209899,2022-12-31 12:00:00+00:00,0.0,0
493857,2025-09-12 12:30:00+00:00,282515,2023-09-09 16:40:00+00:00,0.0,0
493857,2025-09-12 12:30:00+00:00,460211,2025-05-18 16:40:00+00:00,0.0,0
495363,2025-09-17 18:00:00+00:00,183996,2022-10-02 13:25:00+00:00,0.0,0
495363,2025-09-17 18:00:00+00:00,368156,2024-07-03 01:25:00+00:00,0.0,0
495363,2025-09-17 18:00:00+00:00,365525,2024-06-23 22:10:00+00:00,0.0,0
495363,2025-09-17 18:00:00+00:00,135709,2022-04-17 21:30:00+00:00,0.0,0
495363,2025-09-17 18:00:00+00:00,207267,2022-12-22 08:40:00+00:00,0.0,0
500481,2025-10-05 12:30:00+00:00,573578,2026-06-16 07:55:00+00:00,0.0,1
500481,2025-10-05 12:30:00+00:00,391290,2024-09-21 09:15:00+00:00,0.0,1
500481,2025-10-05 12:30:00+00:00,522959,2025-12-22 13:40:00+00:00,0.0,1
500481,2025-10-05 12:30:00+00:00,308277,2023-12-08 03:30:00+00:00,0.0,1
500481,2025-10-05 12:30:00+00:00,595388,2026-08-31 01:25:00+00:00,0.0,1
502497,2025-10-12 12:30:00+00:00,447328,2025-04-03 23:05:00+00:00,0.0,2
502497,2025-10-12 12:30:00+00:00,391030,2024-09-20 11:35:00+00:00,0.0,2
502497,2025-10-12 12:30:00+00:00,460858,2025-05-20 22:35:00+00:00,0.0,2
502497,2025-10-12 12:30:00+00:00,550267,2026-03-27 09:20:00+00:00,0.0,2
502497,2025-10-12 12:30:00+00:00,107649,2022-01-10 11:10:00+00:00,0.0,2
505428,2025-10-22 16:45:00+00:00,600058,2026-09-16 06:35:00+00:00,0.0,3
505428,2025-10-22 16:45:00+00:00,430600,2025-02-04 21:05:00+00:00,0.0,3
505428,2025-10-22 16:45:00+00:00,300,2021-01-02 01:00:00+00:00,0.0,3
505428,2025-10-22 16:45:00+00:00,89849,2021-11-09 15:50:00+00:00,0.0,3
505428,2025-10-22 16:45:00+00:00,86912,2021-10-30 11:05:00+00:00,0.0,3
509409,2025-11-05 12:30:00+00:00,338490,2024-03-22 01:15:00+00:00,0.0,4
509409,2025-11-05 12:30:00+00:00,111911,2022-01-25 06:20:00+00:00,0.0,4
509409,2025-11-05 12:30:00+00:00,315940,2024-01-03 18:05:00+00:00,0.0,4
509409,2025-11-05 12:30:00+00:00,592772,2026-08-21 23:25:00+00:00,0.0,4
509409,2025-11-05 12:30:00+00:00,49227,2021-06-21 08:10:00+00:00,0.0,4
509487,2025-11-05 19:00:00+00:00,34511,2021-05-01 05:50:00+00:00,0.0,3
509487,2025-11-05 19:00:00+00:00,168760,2022-08-10 15:45:00+00:00,0.0,3
509487,2025-11-05 19:00:00+00:00,354284,2024-05-15 21:25:00+00:00,0.0,3
509487,2025-11-05 19:00:00+00:00,180775,2022-09-21 09:00:00+00:00,0.0,3
509487,2025-11-05 19:00:00+00:00,424230,2025-01-13 18:15:00+00:00,0.0,3
511425,2025-11-12 12:30:00+00:00,226546,2023-02-27 07:15:00+00:00,0.0,1
511425,2025-11-12 12:30:00+00:00,131657,2022-04-03 19:50:00+00:00,0.0,1
511425,2025-11-12 12:30:00+00:00,221438,2023-02-09 13:35:00+00:00,0.0,1
511425,2025-11-12 12:30:00+00:00,366382,2024-06-26 21:35:00+00:00,0.0,1
511425,2025-11-12 12:30:00+00:00,500891,2025-10-06 22:40:00+00:00,0.0,1
518049,2025-12-05 12:30:00+00:00,426931,2025-01-23 03:20:00+00:00,0.0,2
518049,2025-12-05 12:30:00+00:00,431588,2025-02-08 07:25:00+00:00,0.0,2
518049,2025-12-05 12:30:00+00:00,555496,2026-04-14 13:05:00+00:00,0.0,2
518049,2025-12-05 12:30:00+00:00,477103,2025-07-16 08:20:00+00:00,0.0,2
518049,2025-12-05 12:30:00+00:00,529726,2026-01-15 01:35:00+00:00,0.0,2
520065,2025-12-12 12:30:00+00:00,527579,2026-01-07 14:40:00+00:00,0.0,2
520065,2025-12-12 12:30:00+00:00,381230,2024-08-17 10:55:00+00:00,0.0,2
520065,2025-12-12 12:30:00+00:00,414075,2024-12-09 12:00:00+00:00,0.0,2
520065,2025-12-12 12:30:00+00:00,55268,2021-07-12 07:35:00+00:00,0.0,2
520065,2025-12-12 12:30:00+00:00,172934,2022-08-25 03:35:00+00:00,0.0,2
521583,2025-12-17 19:00:00+00:00,176699,2022-09-07 05:20:00+00:00,0.0,3
521583,2025-12-17 19:00:00+00:00,146371,2022-05-24 22:00:00+00:00,0.0,3
521583,2025-12-17 19:00:00+00:00,95753,2021-11-30 03:50:00+00:00,0.0,3
521583,2025-12-17 19:00:00+00:00,30670,2021-04-17 14:35:00+00:00,0.0,3
521583,2025-12-17 19:00:00+00:00,90543,2021-11-12 01:40:00+00:00,0.0,3
526977,2026-01-05 12:30:00+00:00,496563,2025-09-21 22:00:00+00:00,0.0,0
526977,2026-01-05 12:30:00+00:00,220903,2023-02-07 17:00:00+00:00,0.0,0
526977,2026-01-05 12:30:00+00:00,530548,2026-01-17 22:05:00+00:00,0.0,0
526977,2026-01-05 12:30:00+00:00,335060,2024-03-10 03:25:00+00:00,0.0,0
526977,2026-01-05 12:30:00+00:00,591031,2026-08-15 22:20:00+00:00,0.0,0
528993,2026-01-12 12:30:00+00:00,397214,2024-10-11 22:55:00+00:00,0.0,1
528993,2026-01-12 12:30:00+00:00,400873,2024-10-24 15:50:00+00:00,0.0,1
528993,2026-01-12 12:30:00+00:00,387455,2024-09-08 01:40:00+00:00,0.0,1
528993,2026-01-12 12:30:00+00:00,464011,2025-05-31 21:20:00+00:00,0.0,1
528993,2026-01-12 12:30:00+00:00,239613,2023-04-13 17:30:00+00:00,0.0,1
533679,2026-01-28 19:00:00+00:00,279739,2023-08-31 01:20:00+00:00,0.0,1
533679,2026-01-28 19:00:00+00:00,464846,2025-06-03 18:55:00+00:00,0.0,1
533679,2026-01-28 19:00:00+00:00,226141,2023-02-25 21:30:00+00:00,0.0,1
533679,2026-01-28 19:00:00+00:00,109537,2022-01-17 00:30:00+00:00,0.0,1
533679,2026-01-28 19:00:00+00:00,506790,2025-10-27 10:15:00+00:00,0.0,1
535905,2026-02-05 12:30:00+00:00,23836,2021-03-24 21:05:00+00:00,0.0,4
535905,2026-02-05 12:30:00+00:00,48512,2021-06-18 20:35:00+00:00,0.0,4
535905,2026-02-05 12:30:00+00:00,295309,2023-10-24 02:50:00+00:00,0.0,4
535905,2026-02-05 12:30:00+00:00,4736,2021-01-17 10:40:00+00:00,0.0,4
535905,2026-02-05 12:30:00+00:00,75897,2021-09-22 03:10:00+00:00,0.0,4
537921,2026-02-12 12:30:00+00:00,150172,2022-06-07 02:45:00+00:00,0.0,3
537921,2026-02-12 12:30:00+00:00,54477,2021-07-09 13:40:00+00:00,0.0,3
537921,2026-02-12 12:30:00+00:00,423551,2025-01-11 09:40:00+00:00,0.0,3
537921,2026-02-12 12:30:00+00:00,114706,2022-02-03 23:15:00+00:00,0.0,3
537921,2026-02-12 12:30:00+00:00,428230,2025-01-27 15:35:00+00:00,0.0,3
543969,2026-03-05 12:30:00+00:00,29617,2021-04-13 22:50:00+00:00,0.0,3
543969,2026-03-05 12:30:00+00:00,377005,2024-08-02 18:50:00+00:00,0.0,3
543969,2026-03-05 12:30:00+00:00,213232,2023-01-12 01:45:00+00:00,0.0,3
543969,2026-03-05 12:30:00+00:00,110070,2022-01-18 20:55:00+00:00,0.0,3
543969,2026-03-05 12:30:00+00:00,95392,2021-11-28 21:45:00+00:00,0.0,3
545985,2026-03-12 12:30:00+00:00,123642,2022-03-06 23:55:00+00:00,0.0,3
545985,2026-03-12 12:30:00+00:00,241515,2023-04-20 08:00:00+00:00,0.0,3
545985,2026-03-12 12:30:00+00:00,30175,2021-04-15 21:20:00+00:00,0.0,3
545985,2026-03-12 12:30:00+00:00,388652,2024-09-12 05:25:00+00:00,0.0,3
545985,2026-03-12 12:30:00+00:00,28845,2021-04-11 06:30:00+00:00,0.0,3
547779,2026-03-18 18:00:00+00:00,336309,2024-03-14 11:30:00+00:00,0.0,2
547779,2026-03-18 18:00:00+00:00,424816,2025-01-15 19:05:00+00:00,0.0,2
547779,2026-03-18 18:00:00+00:00,118377,2022-02-16 17:10:00+00:00,0.0,2
547779,2026-03-18 18:00:00+00:00,198274,2022-11-21 03:15:00+00:00,0.0,2
547779,2026-03-18 18:00:00+00:00,170642,2022-08-17 04:35:00+00:00,0.0,2
552897,2026-04-05 12:30:00+00:00,497140,2025-09-23 22:05:00+00:00,0.0,0
552897,2026-04-05 12:30:00+00:00,325882,2024-02-07 06:35:00+00:00,0.0,0
552897,2026-04-05 12:30:00+00:00,361261,2024-06-09 02:50:00+00:00,0.0,0
552897,2026-04-05 12:30:00+00:00,582816,2026-07-18 09:45:00+00:00,0.0,0
552897,2026-04-05 12:30:00+00:00,587202,2026-08-02 15:15:00+00:00,0.0,0
554913,2026-04-12 12:30:00+00:00,367731,2024-07-01 14:00:00+00:00,0.0,1
554913,2026-04-12 12:30:00+00:00,305561,2023-11-28 17:10:00+00:00,0.0,1
554913,2026-04-12 12:30:00+00:00,260562,2023-06-25 11:15:00+00:00,0.0,1
554913,2026-04-12 12:30:00+00:00,257209,2023-06-13 19:50:00+00:00,0.0,1
554913,2026-04-12 12:30:00+00:00,566841,2026-05-23 22:30:00+00:00,0.0,1
555784,2026-04-15 13:05:00+00:00,128328,2022-03-23 06:25:00+00:00,0.0,2
555784,2026-04-15 13:05:00+00:00,422254,2025-01-06 21:35:00+00:00,0.0,2
555784,2026-04-15 13:05:00+00:00,217625,2023-01-27 07:50:00+00:00,0.0,2
555784,2026-04-15 13:05:00+00:00,443335,2025-03-21 02:20:00+00:00,0.0,2
555784,2026-04-15 13:05:00+00:00,258113,2023-06-16 23:10:00+00:00,0.0,2
561537,2026-05-05 12:30:00+00:00,403750,2024-11-03 15:35:00+00:00,0.0,1
561537,2026-05-05 12:30:00+00:00,327179,2024-02-11 18:40:00+00:00,0.0,1
561537,2026-05-05 12:30:00+00:00,473485,2025-07-03 18:50:00+00:00,0.0,1
561537,2026-05-05 12:30:00+00:00,219858,2023-02-04 01:55:00+00:00,0.0,1
561537,2026-05-05 12:30:00+00:00,298451,2023-11-04 00:40:00+00:00,0.0,1
561891,2026-05-06 18:00:00+00:00,490014,2025-08-30 04:15:00+00:00,0.0,1
561891,2026-05-06 18:00:00+00:00,359599,2024-06-03 08:20:00+00:00,0.0,1
561891,2026-05-06 18:00:00+00:00,573328,2026-06-15 11:05:00+00:00,0.0,1
561891,2026-05-06 18:00:00+00:00,501649,2025-10-09 13:50:00+00:00,0.0,1
561891,2026-05-06 18:00:00+00:00,445446,2025-03-28 10:15:00+00:00,0.0,1
563553,2026-05-12 12:30:00+00:00,343459,2024-04-08 07:20:00+00:00,0.0,1
563553,2026-05-12 12:30:00+00:00,531336,2026-01-20 15:45:00+00:00,0.0,1
563553,2026-05-12 12:30:00+00:00,249233,2023-05-17 03:10:00+00:00,0.0,1
563553,2026-05-12 12:30:00+00:00,323168,2024-01-28 20:25:00+00:00,0.0,1
563553,2026-05-12 12:30:00+00:00,326287,2024-02-08 16:20:00+00:00,0.0,1
570465,2026-06-05 12:30:00+00:00,3942,2021-01-14 16:30:00+00:00,0.0,4
570465,2026-06-05 12:30:00+00:00,78736,2021-10-02 01:45:00+00:00,0.0,4
570465,2026-06-05 12:30:00+00:00,157278,2022-07-01 18:55:00+00:00,0.0,4
570465,2026-06-05 12:30:00+00:00,125159,2022-03-12 06:20:00+00:00,0.0,4
570465,2026-06-05 12:30:00+00:00,543611,2026-03-04 06:40:00+00:00,0.0,4
572481,2026-06-12 12:30:00+00:00,516180,2025-11-29 00:45:00+00:00,0.0,2
572481,2026-06-12 12:30:00+00:00,372901,2024-07-19 12:50:00+00:00,0.0,2
572481,2026-06-12 12:30:00+00:00,93028,2021-11-20 16:45:00+00:00,0.0,2
572481,2026-06-12 12:30:00+00:00,416241,2024-12-17 00:30:00+00:00,0.0,2
572481,2026-06-12 12:30:00+00:00,571671,2026-06-09 17:00:00+00:00,0.0,2
573987,2026-06-17 18:00:00+00:00,555654,2026-04-15 02:15:00+00:00,0.0,2
573987,2026-06-17 18:00:00+00:00,319316,2024-01-15 11:25:00+00:00,0.0,2
573987,2026-06-17 18:00:00+00:00,216510,2023-01-23 10:55:00+00:00,0.0,2
573987,2026-06-17 18:00:00+00:00,441671,2025-03-15 07:40:00+00:00,0.0,2
573987,2026-06-17 18:00:00+00:00,385734,2024-09-02 02:15:00+00:00,0.0,2
579105,2026-07-05 12:30:00+00:00,473854,2025-07-05 01:35:00+00:00,0.0,0
579105,2026-07-05 12:30:00+00:00,486260,2025-08-17 03:25:00+00:00,0.0,0
579105,2026-07-05 12:30:00+00:00,310873,2023-12-17 03:50:00+00:00,0.0,0
579105,2026-07-05 12:30:00+00:00,341057,2024-03-30 23:10:00+00:00,0.0,0
579105,2026-07-05 12:30:00+00:00,361424,2024-06-09 16:25:00+00:00,0.0,0
581121,2026-07-12 12:30:00+00:00,353184,2024-05-12 01:45:00+00:00,0.0,0
581121,2026-07-12 12:30:00+00:00,473036,2025-07-02 05:25:00+00:00,0.0,0
581121,2026-07-12 12:30:00+00:00,135353,2022-04-16 15:50:00+00:00,0.0,0
581121,2026-07-12 12:30:00+00:00,567288,2026-05-25 11:45:00+00:00,0.0,0
581121,2026-07-12 12:30:00+00:00,434433,2025-02-18 04:30:00+00:00,0.0,0
586083,2026-07-29 18:00:00+00:00,455558,2025-05-02 12:55:00+00:00,0.0,1
586083,2026-07-29 18:00:00+00:00,481656,2025-08-01 03:45:00+00:00,0.0,1
586083,2026-07-29 18:00:00+00:00,305541,2023-11-28 15:30:00+00:00,0.0,1
586083,2026-07-29 18:00:00+00:00,296387,2023-10-27 20:40:00+00:00,0.0,1
586083,2026-07-29 18:00:00+00:00,238749,2023-04-10 17:30:00+00:00,0.0,1
588033,2026-08-05 12:30:00+00:00,498925,2025-09-30 02:50:00+00:00,0.0,0
588033,2026-08-05 12:30:00+00:00,264348,2023-07-08 14:45:00+00:00,0.0,0
588033,2026-08-05 12:30:00+00:00,569228,2026-06-01 05:25:00+00:00,0.0,0
588033,2026-08-05 12:30:00+00:00,473106,2025-07-02 11:15:00+00:00,0.0,0
588033,2026-08-05 12:30:00+00:00,206949,2022-12-21 06:10:00+00:00,0.0,0
590049,2026-08-12 12:30:00+00:00,207438,2022-12-22 22:55:00+00:00,0.0,0
590049,2026-08-12 12:30:00+00:00,258602,2023-06-18 15:55:00+00:00,0.0,0
590049,2026-08-12 12:30:00+00:00,186240,2022-10-10 08:25:00+00:00,0.0,0
590049,2026-08-12 12:30:00+00:00,532578,2026-01-24 23:15:00+00:00,0.0,0
590049,2026-08-12 12:30:00+00:00,401959,2024-10-28 10:20:00+00:00,0.0,0
598977,2026-09-12 12:30:00+00:00,511249,2025-11-11 21:50:00+00:00,0.0,2
598977,2026-09-12 12:30:00+00:00,303300,2023-11-20 20:45:00+00:00,0.0,2
598977,2026-09-12 12:30:00+00:00,415416,2024-12-14 03:45:00+00:00,0.0,2
598977,2026-09-12 12:30:00+00:00,199131,2022-11-24 02:40:00+00:00,0.0,2
598977,2026-09-12 12:30:00+00:00,130769,2022-03-31 17:50:00+00:00,0.0,2
600195,2026-09-16 18:00:00+00:00,418771,2024-12-25 19:20:00+00:00,0.0,2
600195,2026-09-16 18:00:00+00:00,70003,2021-09-01 16:00:00+00:00,0.0,2
600195,2026-09-16 18:00:00+00:00,258156,2023-06-17 02:45:00+00:00,0.0,2
600195,2026-09-16 18:00:00+00:00,95353,2021-11-28 18:30:00+00:00,0.0,2
600195,2026-09-16 18:00:00+00:00,79168,2021-10-03 13:45:00+00:00,0.0,2
600796,2026-09-18 20:05:00+00:00,134918,2022-04-15 03:35:00+00:00,0.0,2
600796,2026-09-18 20:05:00+00:00,583544,2026-07-20 22:25:00+00:00,0.0,2
600796,2026-09-18 20:05:00+00:00,307993,2023-12-07 03:50:00+00:00,0.0,2
600796,2026-09-18 20:05:00+00:00,594547,2026-08-28 03:20:00+00:00,0.0,2
600796,2026-09-18 20:05:00+00:00,410791,2024-11-28 02:20:00+00:00,0.0,2
601416,2026-09-20 23:45:00+00:00,478483,2025-07-21 03:20:00+00:00,0.0,0
601416,2026-09-20 23:45:00+00:00,493179,2025-09-10 04:00:00+00:00,0.0,0
601416,2026-09-20 23:45:00+00:00,525687,2026-01-01 01:00:00+00:00,0.0,0
601416,2026-09-20 23:45:00+00:00,483238,2025-08-06 15:35:00+00:00,0.0,0
601416,2026-09-20 23:45:00+00:00,495305,2025-09-17 13:10:00+00:00,0.0,0
