timeframe,timestamp_open,timestamp_close,datetime_open_utc,event_type,event_score,is_significant,close_price,return_simple,normalized_range,volume,volatility_realized,regime_during,event_id,global_event_id,pre_return_1h,pre_vol_mean_1h,pre_return_4h,pre_vol_mean_4h,pre_return_12h,pre_vol_mean_12h,pre_return_24h,pre_vol_mean_24h,pre_return_3d,pre_vol_mean_3d,pre_return_7d,pre_vol_mean_7d,post_return_1h,post_mfe_1h,post_mae_1h,post_return_4h,post_mfe_4h,post_mae_4h,post_return_12h,post_mfe_12h,post_mae_12h,post_return_24h,post_mfe_24h,post_mae_24h,post_return_3d,post_mfe_3d,post_mae_3d,post_return_7d,post_mfe_7d,post_mae_7d,outcome_classification
5m,1789803000000,1789803299999,2026-09-19 07:30:00+00:00,COMPRESSION,0.1245,False,81116.19,0.0001601663066315151,0.0005465000266901311,15.80041,0.0005465387375286082,LOW_VOLATILITY_COMPRESSION,5m_531,GEV_0103,0.00062,18.76,-0.0001,19.92,-0.00017,37.62,0.04232,75.41,0.06982,57.31,0.04937,50.58,0.00256,0.00366,-0.00104,0.00155,0.00508,-0.00104,0.00317,0.01029,-0.00104,-0.00922,0.01029,-0.01221,0.05027,0.07741,-0.01221,0.03999,0.07741,-0.01221,COMPRESSION_REGIME
5m,1789807200000,1789807499999,2026-09-19 08:40:00+00:00,COMPRESSION,0.142,False,81322.01,-0.00030339279938751407,0.000333857955552183,6.9959,0.0005353239182521023,LOW_VOLATILITY_COMPRESSION,5m_532,GEV_0104,0.00331,31.78,0.00432,22.92,0.0019,34.9,0.04301,71.2,0.07628,56.61,0.05134,50.54,-0.00073,0.00253,-0.00093,-0.00052,0.00253,-0.0015,-0.00043,0.00773,-0.00171,-0.01311,0.00773,-0.01471,0.05936,0.07469,-0.01471,0.03736,0.07469,-0.01471,COMPRESSION_REGIME
5m,1789807500000,1789807799999,2026-09-19 08:45:00+00:00,COMPRESSION,0.1023,False,81339.06,0.00020966033672809026,0.0002098622728121887,7.18633,0.0005171029465940432,LOW_VOLATILITY_COMPRESSION,5m_533,GEV_0104,0.00369,30.97,0.0044,22.07,0.00312,34.64,0.04298,71.12,0.0765,56.59,0.05142,50.55,-0.0,0.00232,-0.00114,-0.00078,0.00232,-0.00171,-0.00153,0.00752,-0.00192,-0.01346,0.00752,-0.01491,0.05975,0.07446,-0.01491,0.03714,0.07446,-0.01491,COMPRESSION_REGIME
5m,1789808100000,1789808399999,2026-09-19 08:55:00+00:00,COMPRESSION,0.0717,False,81312.01,7.391828401348555e-05,0.0004172815307356566,11.54126,0.0004201337847127613,LOW_VOLATILITY_COMPRESSION,5m_534,GEV_0104,0.00261,29.77,0.00355,21.76,0.00249,33.88,0.03884,71.0,0.07362,56.58,0.05109,50.55,0.00017,0.00266,-0.00081,0.00022,0.00266,-0.00138,-0.00193,0.00786,-0.00285,-0.01288,0.00786,-0.01459,0.06041,0.07482,-0.01459,0.03749,0.07482,-0.01459,COMPRESSION_REGIME
5m,1789808400000,1789808699999,2026-09-19 09:00:00+00:00,COMPRESSION,0.158,False,81331.06,0.0002342827338790432,0.00048025932528111245,18.43501,0.00041469051003585464,LOW_VOLATILITY_COMPRESSION,5m_535,GEV_0104,0.00284,27.75,0.00324,21.86,0.00172,33.78,0.03856,70.56,0.07192,56.58,0.05122,50.56,-0.00066,0.00242,-0.00104,1e-05,0.00242,-0.00161,-0.00169,0.00762,-0.00308,-0.01256,0.00762,-0.01482,0.05379,0.07457,-0.01482,0.03724,0.07457,-0.01482,COMPRESSION_REGIME
5m,1789809300000,1789809599999,2026-09-19 09:15:00+00:00,COMPRESSION,0.15,False,81433.97,-1.3998875914800202e-05,0.0005525949428721208,34.46651,0.000523223837555111,LOW_VOLATILITY_COMPRESSION,5m_536,GEV_0104,0.00234,30.81,0.00437,24.15,0.00392,33.87,0.03952,69.51,0.07425,56.48,0.05262,50.61,-0.00167,0.00081,-0.00253,-0.00169,0.00081,-0.00308,-0.0054,0.00635,-0.00575,-0.01393,0.00635,-0.01606,0.05527,0.07321,-0.01606,0.03593,0.07321,-0.01606,COMPRESSION_REGIME
5m,1789813800000,1789814099999,2026-09-19 10:30:00+00:00,COMPRESSION,0.2408,False,81268.0,-0.0004779424515963804,0.00047817098981149507,18.98278,0.00043873223623875707,LOW_VOLATILITY_COMPRESSION,5m_537,GEV_0105,-0.00049,34.53,0.00249,28.57,0.00122,33.46,0.03815,67.99,0.06968,56.59,0.0505,50.71,-0.00032,0.00131,-0.00084,0.00335,0.00457,-0.00104,-0.00197,0.0084,-0.00447,-0.01085,0.0084,-0.01405,0.05566,0.0754,-0.01405,0.03805,0.0754,-0.01405,COMPRESSION_REGIME
5m,1789814100000,1789814399999,2026-09-19 10:35:00+00:00,COMPRESSION,0.1986,False,81240.01,-0.00034441600630019664,0.0005052928969357384,16.76748,0.00044618372239847194,LOW_VOLATILITY_COMPRESSION,5m_538,GEV_0105,-0.00088,30.61,0.00198,28.31,0.00069,33.25,0.03811,67.89,0.06934,56.58,0.05013,50.71,0.00037,0.00165,-0.00049,0.00327,0.00492,-0.0007,-0.00027,0.00875,-0.00413,-0.011,0.00875,-0.01371,0.0576,0.07577,-0.01371,0.0384,0.07577,-0.01371,COMPRESSION_REGIME
5m,1789815000000,1789815299999,2026-09-19 10:50:00+00:00,COMPRESSION,0.1207,False,81317.47,0.00014107199960644579,0.00046078659358193467,15.31889,0.0003577207455663774,LOW_VOLATILITY_COMPRESSION,5m_539,GEV_0105,-0.0001,28.6,0.00336,28.56,0.00234,32.92,0.03835,67.76,0.07091,56.58,0.05177,50.71,-0.00021,0.0007,-0.00144,0.00239,0.00396,-0.00165,-0.00073,0.00779,-0.00508,-0.01153,0.00779,-0.01465,0.0572,0.07475,-0.01465,0.03742,0.07475,-0.01465,COMPRESSION_REGIME
5m,1789819800000,1789820099999,2026-09-19 12:10:00+00:00,COMPRESSION,0.1319,False,81347.99,-1.2292865214647009e-07,0.0004654079344800109,32.43869,0.0004302974884925618,LOW_VOLATILITY_COMPRESSION,5m_540,GEV_0105,0.00042,24.43,0.0013,33.19,0.00459,31.28,0.04181,67.53,0.06874,56.51,0.05196,50.91,-0.00135,0.00027,-0.00202,0.00507,0.00741,-0.00202,-0.00076,0.00741,-0.00545,-0.01057,0.00741,-0.01502,0.05618,0.07434,-0.01502,0.03703,0.07434,-0.01502,COMPRESSION_REGIME
5m,1789821300000,1789821599999,2026-09-19 12:35:00+00:00,COMPRESSION,0.101,False,81280.01,0.0001058182699178456,0.0002715304784043086,16.52356,0.0004224448228016888,LOW_VOLATILITY_COMPRESSION,5m_541,GEV_0105,0.00012,25.55,-0.00082,32.55,7e-05,31.01,0.03979,67.3,0.06984,56.37,0.05095,50.95,-0.0002,0.00077,-0.00119,0.00689,0.00826,-0.00119,0.00041,0.00826,-0.00462,-0.01111,0.00826,-0.0142,0.05832,0.07524,-0.0142,0.03789,0.07524,-0.0142,COMPRESSION_REGIME
5m,1789821600000,1789821899999,2026-09-19 12:40:00+00:00,COMPRESSION,0.0667,False,81280.04,3.69094442786988e-07,0.00014394677955371443,22.19336,0.00041833763531558325,LOW_VOLATILITY_COMPRESSION,5m_542,GEV_0105,-7e-05,26.19,-0.00052,32.43,-0.00052,31.02,0.04045,67.1,0.07002,56.34,0.05122,50.96,-0.00021,0.00077,-0.00119,0.00715,0.00825,-0.00119,0.00061,0.00825,-0.00462,-0.01137,0.00825,-0.0142,0.05785,0.07524,-0.0142,0.03789,0.07524,-0.0142,COMPRESSION_REGIME
5m,1789821900000,1789822199999,2026-09-19 12:45:00+00:00,COMPRESSION,0.1384,False,81275.85,-5.155017148106289e-05,0.0004435511901752231,24.22031,0.0004146417679377623,LOW_VOLATILITY_COMPRESSION,5m_543,GEV_0105,-0.0003,26.3,-0.00078,32.78,-0.00019,30.97,0.04072,67.06,0.06911,56.33,0.05105,50.94,-0.00011,0.00082,-0.00114,0.00706,0.00831,-0.00114,0.00025,0.00831,-0.00457,-0.01083,0.00831,-0.01415,0.05827,0.0753,-0.01415,0.03795,0.0753,-0.01415,COMPRESSION_REGIME
5m,1789822500000,1789822799999,2026-09-19 12:55:00+00:00,COMPRESSION,0.0392,False,81330.0,0.0,0.00015357186769956029,12.75304,0.00046040166794941544,LOW_VOLATILITY_COMPRESSION,5m_544,GEV_0105,0.00034,28.14,0.00022,33.12,-0.00415,29.76,0.04212,66.93,0.07058,56.31,0.05159,50.94,0.00042,0.00045,-0.0018,0.00626,0.00764,-0.0018,-0.00045,0.00764,-0.00523,-0.01028,0.00764,-0.0148,0.05772,0.07458,-0.0148,0.03726,0.07458,-0.0148,COMPRESSION_REGIME
5m,1789822800000,1789823099999,2026-09-19 13:00:00+00:00,COMPRESSION,0.1663,False,81332.01,2.471412762816705e-05,0.0004564008684894834,32.93824,0.0004579003013598255,LOW_VOLATILITY_COMPRESSION,5m_545,GEV_0105,0.00018,26.92,1e-05,33.56,-0.00202,29.04,0.04222,66.95,0.07377,56.31,0.05167,50.88,0.00055,0.00055,-0.00183,0.00573,0.00761,-0.00183,-0.00075,0.00761,-0.00526,-0.00942,0.00761,-0.01483,0.05806,0.07455,-0.01483,0.03723,0.07455,-0.01483,COMPRESSION_REGIME
5m,1789824900000,1789825199999,2026-09-19 13:35:00+00:00,COMPRESSION,0.1052,False,81264.0,-2.4733587880021446e-05,0.0004261419570782223,17.34173,0.0004529003269639143,LOW_VOLATILITY_COMPRESSION,5m_546,GEV_0105,-0.0002,26.28,-0.00059,31.39,0.00145,27.73,0.0292,66.25,0.07507,56.05,0.05136,50.63,0.00297,0.00462,-0.00044,0.00261,0.00845,-0.00044,-0.00204,0.00845,-0.00442,-0.0095,0.00845,-0.014,0.05621,0.07545,-0.014,0.0381,0.07545,-0.014,COMPRESSION_REGIME
5m,1789825200000,1789825499999,2026-09-19 13:40:00+00:00,COMPRESSION,0.1469,False,81263.09,-1.1198070486329037e-05,0.00035132801373911464,33.26252,0.0004528736631912352,LOW_VOLATILITY_COMPRESSION,5m_547,GEV_0105,-0.00021,27.57,0.0,31.59,0.00112,27.7,0.02479,65.34,0.07241,56.03,0.05132,50.63,0.00337,0.00463,-0.00043,0.00289,0.00847,-0.00043,-0.00228,0.00847,-0.00441,-0.00862,0.00847,-0.01399,0.05753,0.07547,-0.01399,0.03811,0.07547,-0.01399,COMPRESSION_REGIME
5m,1789825500000,1789825799999,2026-09-19 13:45:00+00:00,COMPRESSION,0.0809,False,81266.64,4.36852696592549e-05,0.00020475806554816857,13.79387,0.0004530548271955509,LOW_VOLATILITY_COMPRESSION,5m_548,GEV_0105,-0.00011,26.92,-0.00089,31.16,-0.00067,27.74,0.0159,63.83,0.07108,55.98,0.0513,50.55,0.00304,0.00459,-0.00047,0.0029,0.00842,-0.00047,-0.00237,0.00842,-0.00446,-0.00889,0.00842,-0.01404,0.05975,0.07542,-0.01404,0.03806,0.07542,-0.01404,COMPRESSION_REGIME
5m,1789832400000,1789832699999,2026-09-19 15:40:00+00:00,BREAKOUT_CANDIDATE,0.95,False,81919.05,0.0031107569814785574,0.0034911293526964145,196.35163,0.0011195623813841475,TRENDING_UP,5m_549,GEV_0106,0.00469,72.53,0.00779,45.07,0.00925,33.3,0.0158,44.3,0.08173,56.27,0.05834,51.05,-0.00071,0.00039,-0.00546,-0.00722,0.00039,-0.00744,-0.01869,0.00039,-0.02189,-0.01318,0.00039,-0.02189,0.05665,0.06685,-0.02189,0.0298,0.06685,-0.02189,FALSE_BREAKOUT_CANDIDATE
5m,1789832700000,1789832999999,2026-09-19 15:45:00+00:00,DOWNWARD_EXPANSION,0.9694,False,81681.76,-0.0028966400367193,0.002905054935153309,105.50965,0.0014645956815074173,HIGH_VOLATILITY,5m_550,GEV_0106,0.00206,77.22,0.0047,46.76,0.00618,33.96,0.01245,44.42,0.07731,56.36,0.05559,51.09,0.00206,0.00291,-0.00257,-0.00405,0.00291,-0.00456,-0.01471,0.00291,-0.01905,-0.00957,0.00291,-0.01905,0.05882,0.06995,-0.01905,0.03279,0.06995,-0.01905,EVENT_CONTINUATION
5m,1789844400000,1789844699999,2026-09-19 19:00:00+00:00,COMPRESSION,0.1719,False,81450.0,0.00026931744790203993,0.0003184775936155651,6.55187,0.0004598630497598099,LOW_VOLATILITY_COMPRESSION,5m_551,GEV_0107,-0.00049,21.11,-0.00285,51.14,0.00454,39.6,0.00585,39.75,0.07095,53.3,0.05549,51.52,-0.00072,5e-05,-0.00172,-0.00236,5e-05,-0.0067,-0.01407,5e-05,-0.01625,-0.00413,0.00058,-0.01625,0.06164,0.073,-0.01625,0.03573,0.073,-0.01625,COMPRESSION_REGIME
5m,1789845000000,1789845299999,2026-09-19 19:10:00+00:00,COMPRESSION,0.1958,False,81380.86,-0.0002950683054874226,0.0003590524848226126,13.14599,0.00037253217686326445,LOW_VOLATILITY_COMPRESSION,5m_552,GEV_0107,-2e-05,19.84,-0.00391,47.68,0.00267,39.65,0.00228,39.57,0.07151,53.08,0.05445,51.5,0.00039,0.00083,-0.00087,-0.00123,0.00083,-0.00585,-0.01274,0.00083,-0.01542,-0.00357,0.00143,-0.01542,0.06262,0.07391,-0.01542,0.03661,0.07391,-0.01542,COMPRESSION_REGIME
5m,1789845900000,1789846199999,2026-09-19 19:25:00+00:00,COMPRESSION,0.2337,False,81397.69,-0.00027413408571175246,0.0003673322916165579,20.92693,0.00033405964439526994,LOW_VOLATILITY_COMPRESSION,5m_553,GEV_0107,-0.00057,19.26,-0.00211,43.56,0.00363,39.57,0.00173,38.91,0.07739,52.86,0.05544,51.42,-0.00183,0.00041,-0.00183,-0.00113,0.00041,-0.00606,-0.01229,0.00041,-0.01562,-0.00345,0.00122,-0.01562,0.06308,0.07369,-0.01562,0.03639,0.07369,-0.01562,COMPRESSION_REGIME
5m,1789846200000,1789846499999,2026-09-19 19:30:00+00:00,COMPRESSION,0.1727,False,81373.33,-0.0002992713920997314,0.00031558251333707946,7.77671,0.00033521790202094406,LOW_VOLATILITY_COMPRESSION,5m_554,GEV_0107,-0.00102,18.08,-0.00328,43.11,0.00317,39.55,0.003,38.66,0.07345,52.76,0.05484,51.35,-0.00156,0.00071,-0.00158,-0.00013,0.00071,-0.00576,-0.01235,0.00071,-0.01533,-0.00132,0.00152,-0.01533,0.06259,0.07401,-0.01533,0.0367,0.07401,-0.01533,COMPRESSION_REGIME
5m,1789848600000,1789848899999,2026-09-19 20:10:00+00:00,COMPRESSION,0.1615,False,81412.93,-5.170901360584956e-05,0.0002682620561622891,28.50616,0.0002741104887091466,LOW_VOLATILITY_COMPRESSION,5m_555,GEV_0107,0.00039,24.15,-0.00425,35.12,0.0021,39.41,0.00413,37.56,0.06813,52.42,0.05482,51.27,-0.00507,5e-05,-0.00513,-0.00156,5e-05,-0.00625,-0.0122,5e-05,-0.01581,-0.00318,0.00104,-0.01581,0.0589,0.07349,-0.01581,0.0362,0.07349,-0.01581,COMPRESSION_REGIME
5m,1789850100000,1789850399999,2026-09-19 20:35:00+00:00,COMPRESSION,0.2182,False,81266.0,0.00023668633226892055,0.0002367533777962578,18.70007,0.00044042859872581456,LOW_VOLATILITY_COMPRESSION,5m_556,GEV_0107,-0.00101,34.48,-0.00701,32.39,-0.00099,39.82,0.00322,37.49,0.06777,52.41,0.05316,51.35,-0.00263,0.00026,-0.00445,0.00058,0.00132,-0.00445,-0.01138,0.00132,-0.01403,-0.00162,0.00285,-0.01403,0.06247,0.07543,-0.01403,0.03807,0.07543,-0.01403,COMPRESSION_REGIME
5m,1789850400000,1789850699999,2026-09-19 20:40:00+00:00,COMPRESSION,0.222,False,81287.1,0.0002596411783526431,0.0002857772020407971,16.9268,0.0004474969800298703,LOW_VOLATILITY_COMPRESSION,5m_557,GEV_0107,-0.0005,33.96,-0.00701,31.32,-0.00043,39.75,0.00147,37.43,0.06774,52.39,0.05321,51.36,-0.00329,0.0,-0.00471,0.00053,0.00106,-0.00471,-0.01268,0.00106,-0.01428,-0.00181,0.00259,-0.01428,0.06194,0.07515,-0.01428,0.0378,0.07515,-0.01428,COMPRESSION_REGIME
5m,1789865700000,1789865999999,2026-09-20 00:55:00+00:00,COMPRESSION,0.1648,False,81293.37,-2.4602246262439564e-07,0.0002793585749980823,31.10741,0.0004210320579262712,LOW_VOLATILITY_COMPRESSION,5m_558,GEV_0108,0.00053,58.68,0.0017,40.62,-0.00045,42.73,-0.0046,36.33,0.06485,52.59,0.05199,51.95,-0.0024,8e-05,-0.00328,-0.01059,8e-05,-0.01436,-0.00984,8e-05,-0.01436,0.00387,0.00684,-0.01436,0.06352,0.07507,-0.01436,0.03772,0.07507,-0.01436,COMPRESSION_REGIME
5m,1789872000000,1789872299999,2026-09-20 02:40:00+00:00,BREAKDOWN_CANDIDATE,0.991,True,80562.86,-0.004345206573115101,0.004364293919059053,282.875,0.0012968303669832458,HIGH_VOLATILITY,5m_559,GEV_0109,-0.00635,50.09,-0.00841,40.99,-0.01194,42.38,-0.00934,35.88,0.05413,52.36,0.0421,52.15,-0.00217,0.00436,-0.00542,-0.00228,0.00436,-0.00542,0.00087,0.00436,-0.00542,0.00862,0.01908,-0.00542,0.07355,0.08481,-0.00542,0.04713,0.08481,-0.00542,FALSE_BREAKDOWN_CANDIDATE
5m,1789872600000,1789872899999,2026-09-20 02:50:00+00:00,DOWNWARD_EXPANSION,0.9714,False,80470.2,-0.001279208352844674,0.0038408006939213827,161.77979,0.001306751661249498,TRENDING_DOWN,5m_560,GEV_0109,-0.00752,69.52,-0.0097,47.01,-0.01278,43.98,-0.01013,36.72,0.05388,52.64,0.04098,52.26,0.00037,0.00238,-0.00428,-0.00217,0.00246,-0.00428,0.00286,0.00397,-0.00428,0.01068,0.02025,-0.00428,0.07458,0.08606,-0.00428,0.04834,0.08606,-0.00428,FAILED_EXPANSION
5m,1789872900000,1789873199999,2026-09-20 02:55:00+00:00,DOWNWARD_EXPANSION,0.9795,False,80331.52,-0.001723370887607989,0.003107248561959248,280.21319,0.0013123292762936267,TRENDING_DOWN,5m_561,GEV_0109,-0.00945,90.53,-0.01144,52.53,-0.01538,45.74,-0.01197,37.58,0.05187,52.93,0.03935,52.38,0.00193,0.00242,-0.00256,-0.00027,0.00419,-0.00256,0.00436,0.0057,-0.00256,0.01219,0.02201,-0.00256,0.07744,0.08794,-0.00256,0.05015,0.08794,-0.00256,FAILED_EXPANSION
5m,1789873800000,1789874099999,2026-09-20 03:10:00+00:00,BREAKDOWN_CANDIDATE,0.9599,False,80247.39,-0.0023510470992645915,0.002754232879100361,68.93144,0.0014181582747262254,TRENDING_DOWN,5m_562,GEV_0109,-0.01115,128.55,-0.01272,62.51,-0.01778,47.75,-0.0128,39.11,0.04981,53.48,0.03843,52.63,0.00227,0.00347,-0.00151,0.0012,0.00524,-0.00151,0.00646,0.00849,-0.00151,0.01342,0.02309,-0.00151,0.0785,0.08908,-0.00151,0.05125,0.08908,-0.00151,FALSE_BREAKDOWN_CANDIDATE
5m,1789874100000,1789874399999,2026-09-20 03:15:00+00:00,UPWARD_EXPANSION,0.9865,False,80439.75,0.0023970873071386123,0.00390018616417891,111.09718,0.0017106751166179725,TRENDING_DOWN,5m_563,GEV_0109,-0.00773,136.24,-0.0102,64.48,-0.01482,47.57,-0.00926,39.43,0.05255,53.59,0.04089,52.65,-0.00084,0.00126,-0.0039,-0.00151,0.00284,-0.0039,0.00488,0.00608,-0.0039,0.01199,0.02064,-0.0039,0.07644,0.08647,-0.0039,0.04874,0.08647,-0.0039,FAILED_EXPANSION
5m,1789874700000,1789874999999,2026-09-20 03:25:00+00:00,DOWNWARD_EXPANSION,0.9512,False,80382.66,-0.001313729680301634,0.001718156627312415,103.3937,0.0017617807427528895,TRENDING_DOWN,5m_564,GEV_0109,-0.00743,142.65,-0.01136,67.8,-0.01455,48.05,-0.00936,39.92,0.05075,53.8,0.04046,52.74,0.00054,0.00197,-0.00108,0.00019,0.00355,-0.00193,0.00354,0.0068,-0.0027,0.01322,0.02136,-0.0027,0.07849,0.08725,-0.0027,0.04948,0.08725,-0.0027,FAILED_EXPANSION
5m,1789895400000,1789895699999,2026-09-20 09:10:00+00:00,COMPRESSION,0.0957,False,80267.89,-1.370409129397565e-06,0.0004001600141724835,14.87483,0.00040145059451217975,LOW_VOLATILITY_COMPRESSION,5m_565,GEV_0112,-0.00189,21.08,-0.00412,35.94,-0.00904,45.68,-0.01433,43.04,0.04666,54.4,0.04482,53.11,0.00178,0.00391,-0.00012,0.00382,0.00477,-0.00012,0.00625,0.01532,-0.00012,0.04557,0.04866,-0.00012,0.07073,0.0888,-0.00012,0.05098,0.0888,-0.00012,COMPRESSION_REGIME
5m,1789903500000,1789903799999,2026-09-20 11:25:00+00:00,COMPRESSION,0.1573,False,80372.45,2.4884210656495043e-06,0.00019919761062397328,37.33973,0.00033684202327324657,LOW_VOLATILITY_COMPRESSION,5m_566,GEV_0113,-9e-05,28.11,-0.00031,22.21,-0.01148,44.31,-0.01107,41.69,0.05207,54.17,0.04835,53.01,-5e-05,0.00202,-0.00015,0.00367,0.00692,-0.00056,0.00984,0.014,-0.00056,0.05352,0.06131,-0.00056,0.06387,0.08738,-0.00056,0.04961,0.08738,-0.00056,COMPRESSION_REGIME
5m,1789907700000,1789907999999,2026-09-20 12:35:00+00:00,COMPRESSION,0.2188,False,80377.36,0.00016624359165806624,0.0003405187729479463,22.81828,0.0004017683402814715,LOW_VOLATILITY_COMPRESSION,5m_567,GEV_0114,-0.0008,35.06,0.00045,27.59,-0.01151,41.97,-0.01111,42.24,0.0447,53.67,0.04674,53.18,0.00143,0.0034,-0.00043,0.01215,0.01393,-0.00043,0.01608,0.01823,-0.00043,0.06102,0.0634,-0.00043,0.06383,0.08732,-0.00043,0.04955,0.08732,-0.00043,COMPRESSION_REGIME
5m,1789920300000,1789920599999,2026-09-20 16:05:00+00:00,UPWARD_EXPANSION,0.9649,False,81045.8,0.002223431355576011,0.0028871329544529786,103.41652,0.0010717764275293734,TRENDING_UP,5m_568,GEV_0116,0.00264,39.86,0.00681,31.94,0.00737,32.5,-0.00694,39.49,0.05596,52.2,0.05036,53.19,0.00247,0.00557,-0.00237,0.00185,0.00557,-0.00237,0.00345,0.01301,-0.00575,0.0579,0.06538,-0.00575,0.04033,0.07835,-0.00575,0.04089,0.07835,-0.00575,FAILED_EXPANSION
5m,1789920600000,1789920899999,2026-09-20 16:10:00+00:00,UPWARD_EXPANSION,0.9516,False,81160.08,0.0014100669004439847,0.002587232540924189,156.63048,0.0010678410686177317,TRENDING_UP,5m_569,GEV_0116,0.00488,48.74,0.00835,34.41,0.00908,33.49,-0.00734,39.89,0.05772,52.33,0.05121,53.24,0.00098,0.00416,-0.00197,-7e-05,0.00416,-0.00197,0.00151,0.01158,-0.00715,0.05627,0.06388,-0.00715,0.03925,0.07683,-0.00715,0.03943,0.07683,-0.00715,FAILED_EXPANSION
5m,1789953900000,1789954199999,2026-09-21 01:25:00+00:00,DOWNWARD_EXPANSION,0.9635,False,81584.0,-0.003078476654447382,0.005613968425181344,139.74064,0.0011831996793718587,TRENDING_UP,5m_570,GEV_0117,-0.00189,85.88,0.00868,47.16,0.01344,40.9,0.0057,41.67,0.06523,53.6,0.06155,54.15,-0.00189,0.00461,-0.00899,-2e-05,0.00461,-0.00899,0.04122,0.04768,-0.00899,0.05134,0.07124,-0.00899,0.03403,0.07124,-0.00899,0.03403,0.07124,-0.00899,FAILED_EXPANSION
5m,1789954200000,1789954499999,2026-09-21 01:30:00+00:00,DOWNWARD_EXPANSION,0.974,False,81352.01,-0.002843572269072392,0.0048492962865945176,104.26742,0.0013977878751265697,HIGH_VOLATILITY,5m_571,GEV_0117,-0.00364,90.44,0.00539,49.04,0.01149,41.48,0.00348,41.97,0.06209,53.71,0.06131,54.19,-0.00224,0.00388,-0.00617,0.00511,0.00541,-0.00617,0.04686,0.05066,-0.00617,0.05485,0.07429,-0.00617,0.03697,0.07429,-0.00617,0.03697,0.07429,-0.00617,FAILED_EXPANSION
5m,1789955400000,1789955699999,2026-09-21 01:50:00+00:00,DOWNWARD_EXPANSION,0.9896,False,80934.94,-0.004228908301391776,0.005029471820205187,139.03329,0.001903548101955885,HIGH_VOLATILITY,5m_572,GEV_0117,-0.00907,91.57,-0.00012,52.79,0.00463,42.82,-0.00179,42.35,0.05475,53.89,0.05202,54.17,0.00488,0.00715,-0.00105,0.00785,0.01059,-0.00105,0.05526,0.06067,-0.00105,0.05816,0.07983,-0.00105,0.04232,0.07983,-0.00105,0.04232,0.07983,-0.00105,FAILED_EXPANSION
5m,1789956000000,1789956299999,2026-09-21 02:00:00+00:00,UPWARD_EXPANSION,0.9703,False,81237.19,0.002965789954858744,0.003869656249803822,96.04763,0.002209296603953887,HIGH_VOLATILITY,5m_573,GEV_0117,-0.00457,98.4,0.00397,56.14,0.0066,44.01,0.00183,42.93,0.05894,54.04,0.05454,54.23,0.0025,0.00341,-0.00351,0.00513,0.00683,-0.00351,0.05001,0.05672,-0.00351,0.05292,0.07581,-0.00351,0.03844,0.07581,-0.00351,0.03844,0.07581,-0.00351,EVENT_CONTINUATION
5m,1789973100000,1789973399999,2026-09-21 06:45:00+00:00,UPWARD_EXPANSION,0.9696,False,81726.01,0.00400491351290988,0.004303036450696642,76.45187,0.0017771597820655403,HIGH_VOLATILITY,5m_574,GEV_0117,0.00171,44.37,0.00597,37.69,0.00657,39.57,0.01644,37.25,0.05445,52.53,0.05218,53.71,-0.00203,0.00031,-0.00399,0.03046,0.04373,-0.00399,0.05216,0.05651,-0.00399,0.04565,0.06937,-0.00399,0.03223,0.06937,-0.00399,0.03223,0.06937,-0.00399,EVENT_CONTINUATION
5m,1789979400000,1789979699999,2026-09-21 08:30:00+00:00,UPWARD_EXPANSION,0.9559,False,82545.92,0.003719844357976676,0.006347981826357984,646.16751,0.001173665842027447,HIGH_VOLATILITY,5m_575,GEV_0117,0.01278,137.3,0.0149,63.54,0.01755,50.63,0.02702,42.47,0.05799,52.44,0.06198,54.26,0.02661,0.02722,-0.00434,0.03278,0.03547,-0.00434,0.05434,0.05875,-0.00434,0.03605,0.05875,-0.00434,0.02198,0.05875,-0.00434,0.02198,0.05875,-0.00434,EVENT_CONTINUATION
5m,1789979700000,1789979999999,2026-09-21 08:35:00+00:00,UPWARD_EXPANSION,1.0,True,83522.0,0.011824691032579215,0.01953557146620063,1918.3026,0.0032930868211765744,TRENDING_UP,5m_576,GEV_0117,0.02403,279.15,0.02637,101.96,0.02943,63.81,0.03959,49.05,0.07177,54.55,0.07396,55.19,0.01651,0.02129,-0.01173,0.02107,0.02337,-0.01173,0.04095,0.04638,-0.01173,0.02847,0.04638,-0.01173,0.01003,0.04638,-0.01173,0.01003,0.04638,-0.01173,EVENT_CONTINUATION
5m,1789980300000,1789980599999,2026-09-21 08:45:00+00:00,UPWARD_EXPANSION,0.9859,False,83769.1,0.0028476774495000967,0.00701690718892752,387.08854,0.003217464551809935,TRENDING_UP,5m_577,GEV_0117,0.02709,338.29,0.02786,119.43,0.03233,69.9,0.04392,52.07,0.07413,55.53,0.07853,55.62,0.01219,0.01827,-0.00562,0.01801,0.02035,-0.00562,0.03694,0.04329,-0.00562,0.02901,0.04329,-0.00562,0.00705,0.04329,-0.00562,0.00705,0.04329,-0.00562,EVENT_CONTINUATION
